,CicloLectivoDesCorta,IdAlumno,Anio,Genero,FechaNacimiento,Distrito,Provincia,Departamento,FamiliarResponsable,AnioNacimiento,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,ProgramaAlu,Colegio,TipoColegio,CantArmadas,CantArmadasRetraso7dias,ExcedePagosAtrasados,Desercion,Edad,GrupoEdad
922,2023-2,100140472,2023,F,2002-06-21,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2002.0,3,3,SI,NO,Obstetricia,2064 REPUBLICA FEDERAL DE ALEM,PRIV,5.0,0.0,0.0,0,21.0,Entre18y25
923,2023-2,100140474,2023,F,2003-01-20,CARABAYLLO,LIMA ,LIMA,Madre,2003.0,4,8,NO,NO,Arquitectura y Urb Ambiental,NUESTRA SEÑORA DE MONSERRAT,PUBL,3.0,2.0,1.0,1,20.0,Entre18y25
924,2023-2,100140485,2023,F,2004-02-01,COMAS,LIMA ,LIMA,Alumno,2004.0,15,9,SI,NO,Estomatología,SACO OLIVEROS - SJM,PRIV,1.0,0.0,0.0,1,19.0,Entre18y25
925,2023-2,100140505,2023,M,2004-02-23,LURIN,LIMA ,LIMA,Madre,2004.0,6,9,SI,NO,Ingeniería Ambiental,MIGUEL GRAU SEMINARIO,PRIV,5.0,1.0,0.0,0,19.0,Entre18y25
926,2023-2,100140512,2023,M,2001-01-27,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2001.0,6,6,NO,NO,Ingeniería Ambiental,ARTURO HONORES DE SAN MARTIN,PRIV,5.0,1.0,0.0,0,22.0,Entre18y25
927,2023-2,100140514,2023,M,2002-12-17,SANTA ANITA,LIMA ,LIMA,Alumno,2002.0,6,6,SI,NO,Medic Veterinaria y Zootecnia,TECHNOLOGY SCHOOLS DE SANTA AN,PRIV,5.0,0.0,0.0,0,21.0,Entre18y25
928,2023-2,100140518,2023,M,2005-10-29,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005.0,3,3,SI,NO,Psicología,Manuel Ramirez Barinaga - Mari,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
929,2023-2,100140520,2023,F,2005-07-31,PUNTA NEGRA,LIMA ,LIMA,Padre,2005.0,6,0,SI,NO,Adm. Negocios Internacionales,MATTER PURISIMA - VMT,PRIV,5.0,2.0,0.0,0,18.0,MenosDe18
930,2023-2,100140539,2023,M,2004-09-17,CHORRILLOS,LIMA ,LIMA,Alumno,2004.0,9,18,SI,NO,Derecho,Leoncio Prado,PUBL,1.0,0.0,0.0,1,19.0,Entre18y25
931,2023-2,100140542,2023,M,2005-06-07,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Apoderado,2005.0,0,0,NO,NO,Ingeniería Civil,JORGE CHAVEZ,PRIV,,,,0,18.0,MenosDe18
932,2023-2,100140551,2023,M,2000-01-20,CARABAYLLO,LIMA ,LIMA,Alumno,2000.0,2,0,NO,NO,Derecho,PREC. DE LA INDEPENDENCIA,PRIV,1.0,0.0,0.0,1,23.0,Entre18y25
933,2023-2,100140555,2023,M,2005-08-09,EL AGUSTINO,LIMA ,LIMA,Madre,2005.0,3,3,SI,NO,Psicología,IE JOHANNES GUTENBERG,PRIV,5.0,2.0,0.0,0,18.0,MenosDe18
934,2023-2,100140556,2023,M,2005-01-13,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,2005.0,3,0,NO,NO,Biología Marina,Antonio Raimondi,PRIV,5.0,3.0,1.0,0,18.0,MenosDe18
935,2023-2,100140557,2023,M,2005-12-24,PUENTE PIEDRA,LIMA ,LIMA,Madre,2005.0,6,0,SI,NO,Psicología,VIRGEN DE VIRGENES - PUENTE PI,PRIV,4.0,1.0,0.0,0,18.0,MenosDe18
936,2023-2,100140558,2023,F,2005-02-18,AYACUCHO,HUAMANGA,AYACUCHO,Apoderado,2005.0,6,3,NO,NO,Psicología,CYBERNET - AYACUCHO,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
937,2023-2,100140563,2023,M,2004-12-20,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2004.0,0,3,NO,NO,Ing. Empresarial y de Sistemas,IE FE Y ALEGRIA 43,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
938,2023-2,100140569,2023,F,2004-02-22,CHORRILLOS,LIMA ,LIMA,Alumno,2004.0,6,3,SI,NO,Psicología,JAVIER HERAUD,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
939,2023-2,100140570,2023,M,2006-04-08,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,3,0,NO,NO,Ing. Empresarial y de Sistemas,MARIA REICHE GROSSE NEUMAN,PRIV,5.0,0.0,0.0,0,17.0,MenosDe18
940,2023-2,100140571,2023,M,2004-03-29,ATE,LIMA ,LIMA,Alumno,2004.0,0,3,SI,NO,Farmacia y Bioquímica,SAN ISIDRO LABRADOR - STA ANI,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
941,2023-2,100140574,2023,F,1998-08-03,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1998.0,0,0,NO,NO,Comunicación y Publicidad,I.E. REPUBLICA DE BOLIVIA,PRIV,5.0,0.0,0.0,0,25.0,Mayor25
942,2023-2,100140575,2023,F,2005-04-29,ATE,LIMA ,LIMA,Apoderado,2005.0,0,3,NO,NO,Psicología,CORAZON DE JESUS ATE,PRIV,3.0,2.0,1.0,0,18.0,MenosDe18
943,2023-2,100140582,2023,F,2006-04-04,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2006.0,12,9,SI,NO,Medic Veterinaria y Zootecnia,6082 LOS PROCERES - SURCO,PUBL,3.0,2.0,1.0,1,17.0,MenosDe18
944,2023-2,100140588,2023,F,2005-03-25,PACHACAMAC,LIMA ,LIMA,Apoderado,2005.0,3,6,NO,NO,Medic Veterinaria y Zootecnia,IE BLAS PASCAL,PRIV,2.0,1.0,1.0,0,18.0,MenosDe18
945,2023-2,100140595,2023,M,2003-11-17,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2003.0,9,18,SI,NO,Enfermería,2074 VIRGEN DEL ROSARIO,PRIV,3.0,0.0,0.0,1,20.0,Entre18y25
946,2023-2,100140604,2023,F,1991-06-02,SAN MIGUEL,LIMA ,LIMA,Alumno,1991.0,0,3,NO,NO,Estomatología,EL APOSENTO ALTO,PRIV,4.0,2.0,1.0,0,32.0,Mayor25
947,2023-2,100140608,2023,F,2005-09-14,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,Madre,2005.0,3,0,SI,NO,Psicología,ADVENTISTA UTCUBAMBA,PRIV,5.0,3.0,1.0,0,18.0,MenosDe18
948,2023-2,100140614,2023,F,1996-01-25,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1996.0,6,6,SI,NO,Ingeniería Ambiental,7069 CESAR VALLEJO - SJM,PRIV,5.0,3.0,1.0,1,27.0,Mayor25
949,2023-2,100140616,2023,M,1991-04-18,CHANCAY,HUARAL ,LIMA,Alumno,1991.0,0,0,NO,NO,Medic Veterinaria y Zootecnia,CESAR VALLEJO - CHANCAY,PUBL,1.0,0.0,0.0,1,32.0,Mayor25
950,2023-2,100140627,2023,M,2003-10-03,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2003.0,0,0,NO,NO,Psicología,MANUEL GONZALES PRADA 6068,PUBL,5.0,0.0,0.0,1,20.0,Entre18y25
951,2023-2,100140628,2023,M,2005-08-30,LOS OLIVOS,LIMA ,LIMA,Madre,2005.0,3,0,NO,NO,Psicología,3080 PERU - CANADA,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
952,2023-2,100140629,2023,F,2003-08-31,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2003.0,3,0,NO,NO,Psicología,Teresa Gonzales De Fanning,PRIV,5.0,2.0,0.0,0,20.0,Entre18y25
953,2023-2,100140636,2023,F,2003-09-19,AUCALLAMA,HUARAL ,LIMA,Alumno,2003.0,3,0,NO,NO,Medic Veterinaria y Zootecnia,MARIA REYNA,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
954,2023-2,100140648,2023,F,2005-09-24,SANTIAGO DE SURCO,LIMA ,LIMA,Padre,2005.0,0,3,NO,NO,Enfermería,LA ROCA CHRISTIAN SCHOOL - PAC,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
955,2023-2,100140650,2023,M,1999-10-01,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1999.0,0,0,NO,NO,Nutrición y Dietética,VIRGEN DE GUADALUPE - SMP,PUBL,5.0,3.0,1.0,0,24.0,Entre18y25
956,2023-2,100140652,2023,M,2004-08-02,LIMA,LIMA ,LIMA,Alumno,2004.0,3,0,SI,NO,Ing. Empresarial y de Sistemas,SACO OLIVEROS - LURIIN,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
957,2023-2,100140654,2023,F,2001-06-02,AUCALLAMA,HUARAL ,LIMA,Alumno,2001.0,0,0,NO,NO,Derecho,IE EL NAZARENO,PRIV,5.0,1.0,0.0,0,22.0,Entre18y25
958,2023-2,100140655,2023,F,1995-11-03,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,1995.0,0,0,NO,NO,Psicología,TRILCE-SALAVERRY-JESUS MARIA,PRIV,5.0,0.0,0.0,0,28.0,Mayor25
959,2023-2,100140657,2023,M,2004-12-06,LURIN,LIMA ,LIMA,Alumno,2004.0,12,15,SI,NO,Medic Veterinaria y Zootecnia,SACO OLIVEROS - LURIIN,PUBL,3.0,3.0,1.0,0,19.0,Entre18y25
960,2023-2,100140664,2023,F,2006-01-23,CARABAYLLO,LIMA ,LIMA,Padre,2006.0,15,15,SI,SI,Estomatología,NUESTRA SEÑORA DE MONSERRAT,PRIV,5.0,3.0,1.0,1,17.0,MenosDe18
961,2023-2,100140668,2023,F,2005-04-20,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,2005.0,3,0,SI,NO,Derecho,CORAZON DE JESUS LAS CASUARIN,PUBL,1.0,0.0,0.0,0,18.0,MenosDe18
962,2023-2,100140672,2023,M,2005-08-19,COMAS,LIMA ,LIMA,Madre,2005.0,0,2,NO,NO,Arquitectura y Urb Ambiental,JOSE MARTI,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
963,2023-2,100140677,2023,M,2005-07-12,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Apoderado,2005.0,9,0,SI,NO,Medic Veterinaria y Zootecnia,SAN AGUSTIN,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
964,2023-2,100140704,2023,F,2006-09-06,SANTIAGO DE SURCO,LIMA ,LIMA,Madre,2006.0,15,6,SI,NO,Medic Veterinaria y Zootecnia,6082 LOS PROCERES - SURCO,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
965,2023-2,100140710,2023,F,2005-10-18,RÍMAC,LIMA ,LIMA,Padre,2005.0,15,12,SI,NO,Medic Veterinaria y Zootecnia,GRUPO CIENTIFICO,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
966,2023-2,100140712,2023,F,2003-10-29,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2003.0,3,0,SI,NO,Obstetricia,INNOVA SCHOOL - SMP,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
967,2023-2,100140729,2023,F,2004-11-21,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,9,0,NO,NO,Nutrición y Dietética,PROLOG DE VILLA MARIA,PRIV,5.0,0.0,0.0,0,19.0,Entre18y25
968,2023-2,100140768,2023,M,2004-08-19,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,2004.0,3,6,SI,NO,Medic Veterinaria y Zootecnia,ANTON MAKARENKO,PUBL,5.0,1.0,0.0,1,19.0,Entre18y25
969,2023-2,100140779,2023,F,2003-05-16,CHORRILLOS,LIMA ,LIMA,Alumno,2003.0,6,9,SI,NO,Estomatología,SAN PEDRO DE CHORRILLOS,PUBL,5.0,0.0,0.0,0,20.0,Entre18y25
970,2023-2,100140790,2023,F,2003-04-27,SAN MIGUEL,LIMA ,LIMA,Alumno,2003.0,3,3,SI,NO,Psicología,SAN SILVESTRE,PRIV,2.0,1.0,1.0,0,20.0,Entre18y25
971,2023-2,100140791,2023,F,2006-05-04,ATE,LIMA ,LIMA,Madre,2006.0,18,18,SI,SI,Obstetricia,SAN BENITO DE PALERMO - ATE,PRIV,1.0,0.0,0.0,1,17.0,MenosDe18
972,2023-2,100140793,2023,F,2002-07-08,PADRE ABAD,PADRE ABAD ,UCAYALI,Alumno,2002.0,3,0,SI,NO,Enfermería,FERNANDO CARBAJAL SEGURA-AGUAY,PUBL,5.0,0.0,0.0,0,21.0,Entre18y25
973,2023-2,100140800,2023,F,2004-01-31,RÍMAC,LIMA ,LIMA,Alumno,2004.0,2,0,NO,NO,Biología Marina,ESTHER CACERES SALGADO - RIMAC,PUBL,1.0,0.0,0.0,1,19.0,Entre18y25
974,2023-2,100140809,2023,F,2005-06-03,LURIGANCHO,LIMA ,LIMA,Apoderado,2005.0,6,18,SI,NO,Enfermería,DEUNI -LURIGANCHO,PRIV,3.0,2.0,1.0,1,18.0,MenosDe18
975,2023-2,100140819,2023,F,2004-12-31,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Psicología,CARLOS VALDERRAMA - VMT,PUBL,5.0,1.0,0.0,0,19.0,Entre18y25
976,2023-2,100140822,2023,F,2002-06-05,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,2002.0,9,3,SI,NO,Enfermería,0040 HIPOLITO UNANUE - LIMA,PUBL,4.0,2.0,1.0,0,21.0,Entre18y25
977,2023-2,100140836,2023,M,2005-02-18,PUCUSANA,LIMA ,LIMA,Apoderado,2005.0,9,0,SI,NO,Ing. Económica y de Negocios,SACO OLIVEROS - LURIIN,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
978,2023-2,100140837,2023,M,2006-07-27,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Comunicación y Publicidad,CRISTO SEMBRADOR - SJM,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
979,2023-2,100140840,2023,M,2004-07-10,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2004.0,2,0,SI,NO,Ingeniería Civil,SAN JUAN - SAN JUAN DE MIRAFLO,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
980,2023-2,100140863,2023,M,1997-05-03,LA MOLINA,LIMA ,LIMA,Alumno,1997.0,0,0,NO,NO,Ingeniería Civil,SACO OLIVEROS - ATE/LIMA/LIMA,PUBL,3.0,1.0,0.0,0,26.0,Mayor25
981,2023-2,100140879,2023,F,2006-02-20,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2006.0,3,0,NO,NO,Estomatología,INNOVA SCHOOL - SMP,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
982,2023-2,100140888,2023,M,2005-08-20,PACHACAMAC,LIMA ,LIMA,Apoderado,2005.0,6,3,SI,NO,Psicología,N° 6007 PACHACAMAC,PUBL,5.0,3.0,1.0,0,18.0,MenosDe18
983,2023-2,100140889,2023,M,2001-12-15,LIMA,LIMA ,LIMA,Alumno,2001.0,3,0,NO,NO,Ing. Empresarial y de Sistemas,Innova School - Los Olivos,PUBL,4.0,3.0,1.0,0,22.0,Entre18y25
984,2023-2,100140891,2023,F,2005-08-06,LOS OLIVOS,LIMA ,LIMA,Madre,2005.0,0,3,NO,NO,Adm. Negocios Internacionales,SAN JUAN BAUTISTA - Lima / Lim,PUBL,5.0,1.0,0.0,0,18.0,MenosDe18
985,2023-2,100140893,2023,F,2005-12-13,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005.0,9,0,SI,NO,Psicología,JEAN PIAGET - VMT,PUBL,5.0,1.0,0.0,0,18.0,MenosDe18
986,2023-2,100140904,2023,F,2001-12-31,CARABAYLLO,LIMA ,LIMA,Alumno,2001.0,9,12,SI,NO,Enfermería,2037 CIRO ALEGRIA - Lima / Lim,PUBL,5.0,0.0,0.0,0,22.0,Entre18y25
987,2023-2,100140913,2023,F,2006-05-27,ATE,LIMA ,LIMA,Padre,2006.0,0,0,NO,NO,Derecho,40698 SAN JUAN BAUTISTA DE MA,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
988,2023-2,100140915,2023,F,2004-02-16,SAN JUAN BAUTISTA,HUAMANGA,AYACUCHO,Alumno,2004.0,3,3,NO,NO,Derecho,PEDRO PAULET - AYACUCHO,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
989,2023-2,100140924,2023,M,2005-12-30,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Madre,2005.0,0,2,NO,NO,Arquitectura y Urb Ambiental,IE 6024 JOSE MARIA ARGUEDAS,PUBL,5.0,2.0,0.0,0,18.0,MenosDe18
990,2023-2,100140935,2023,F,2005-04-22,ATE,LIMA ,LIMA,Apoderado,2005.0,3,3,NO,NO,Psicología,Saco Oliveros - Ate,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
991,2023-2,100140937,2023,F,1985-11-03,CHACLACAYO,LIMA ,LIMA,Alumno,1985.0,3,0,SI,NO,Enfermería,15085 JAVIER PEREZ DE CUELLAR,PUBL,3.0,2.0,1.0,0,38.0,Mayor25
992,2023-2,100140940,2023,F,1997-02-20,INDEPENDENCIA,LIMA ,LIMA,Alumno,1997.0,0,0,NO,NO,Ingeniería Ambiental,1071 ALFONSO UGARTE -SAN ISIDR,PRIV,2.0,1.0,1.0,0,26.0,Mayor25
993,2023-2,100140942,2023,M,1996-12-15,ATE,LIMA ,LIMA,Alumno,1996.0,0,9,NO,NO,Farmacia y Bioquímica,AMERICA SIGLO XXI,PUBL,5.0,0.0,0.0,1,27.0,Mayor25
994,2023-2,100140954,2023,M,2005-04-24,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,2005.0,4,2,SI,NO,Ingeniería Civil,Trilce - Pro,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
995,2023-2,100140955,2023,M,2005-10-12,SANTA ROSA,LIMA ,LIMA,Padre,2005.0,18,18,SI,SI,Adm. Negocios Internacionales,5150 - CALLAO,PUBL,1.0,0.0,0.0,1,18.0,MenosDe18
996,2023-2,100140968,2023,M,2002-08-11,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2002.0,2,2,SI,NO,Ing. Económica y de Negocios,CAMINO A BELEN - Lima / Lima /,PUBL,5.0,2.0,0.0,0,21.0,Entre18y25
997,2023-2,100140976,2023,F,1998-05-19,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,1998.0,0,0,NO,NO,Arquitectura y Urb Ambiental,Pamer Faucett,PRIV,1.0,0.0,0.0,0,25.0,Mayor25
998,2023-2,100140984,2023,F,2006-06-17,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Madre,2006.0,0,18,NO,NO,Enfermería,5097 SAN JUAN MACIAS,PUBL,5.0,0.0,0.0,1,17.0,MenosDe18
999,2023-2,100140986,2023,F,2005-09-19,ATE,LIMA ,LIMA,Madre,2005.0,3,0,NO,NO,Enfermería,SANTA MARIA INTERNATIONAL SCHO,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
1000,2023-2,100140992,2023,M,2007-01-28,COMAS,LIMA,LIMA,Apoderado,2007.0,2,1,NO,NO,Ing. Económica y de Negocios,Colegio Fuera De Cartera,PUBL,,,,0,16.0,MenosDe18
1001,2023-2,100140993,2023,M,2006-11-26,CHORRILLOS,LIMA,LIMA,Apoderado,2006.0,6,0,NO,NO,Marketing y Administración,Colegio Fuera De Cartera,PUBL,,,,1,17.0,MenosDe18
1002,2023-2,100140994,2023,M,2006-11-09,ATE,LIMA,LIMA,Apoderado,2006.0,0,0,NO,NO,Enfermería,Colegio Fuera De Cartera,PUBL,,,,1,17.0,MenosDe18
1003,2023-2,100140995,2023,M,2006-09-19,CHORRILLOS,LIMA,LIMA,Apoderado,2006.0,0,0,NO,NO,Enfermería,Colegio Fuera De Cartera,PUBL,,,,1,17.0,MenosDe18
1004,2023-2,100140996,2023,M,2006-09-12,COMAS,LIMA,LIMA,Apoderado,2006.0,3,0,NO,NO,Psicología,Colegio Fuera De Cartera,PUBL,,,,1,17.0,MenosDe18
1005,2023-2,100140998,2023,M,2007-03-04,VILLA EL SALVADOR,LIMA,LIMA,Apoderado,2007.0,15,15,SI,SI,Turismo Sostenible y Hotelería,Colegio Fuera De Cartera,PRIV,,,,1,16.0,MenosDe18
1006,2023-2,100141003,2023,M,2002-02-06,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2002.0,3,0,NO,NO,Comunicación y Publicidad,JESUS OBRERO - SJM,PUBL,5.0,0.0,0.0,0,21.0,Entre18y25
1007,2023-2,100141015,2023,F,2005-04-19,COMAS,LIMA ,LIMA,Apoderado,2005.0,6,0,NO,NO,Psicología,INNOVA SCHOOLS - COMAS EL RETA,PRIV,5.0,0.0,0.0,0,18.0,MenosDe18
1008,2023-2,100141019,2023,M,2005-08-22,INDEPENDENCIA,LIMA ,LIMA,Padre,2005.0,6,3,SI,NO,Derecho,Trilce - Pro,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
1009,2023-2,100141026,2023,M,2002-04-16,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,2002.0,6,0,NO,NO,Psicología,Saco Oliveros - Salamanca,PUBL,5.0,2.0,0.0,0,21.0,Entre18y25
1010,2023-2,100141027,2023,M,2004-09-25,CHACLACAYO,LIMA ,LIMA,Alumno,2004.0,6,3,SI,NO,Psicología,FELIPE SANTIAGO ESTENOS - CHAC,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
1011,2023-2,100141028,2023,F,2002-11-23,COMAS,LIMA ,LIMA,Alumno,2002.0,0,0,NO,NO,Estomatología,86001 SANTA ROSA DE VITERBO,PUBL,5.0,0.0,0.0,0,21.0,Entre18y25
1012,2023-2,100141029,2023,M,2006-01-25,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,0,2,NO,NO,Arquitectura y Urb Ambiental,SANTA ISABEL 6086 - CHORRILLOS,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
1013,2023-2,100141036,2023,F,2006-04-21,LIMA,LIMA ,LIMA,Madre,2006.0,12,12,SI,SI,Ing. Empresarial y de Sistemas,PITAGORAS - COMAS,PUBL,5.0,3.0,1.0,0,17.0,MenosDe18
1014,2023-2,100141037,2023,M,2006-03-23,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2006.0,8,6,SI,NO,Ingeniería Civil,2026 SAN DIEGO - Lima / Lima /,PUBL,5.0,4.0,1.0,1,17.0,MenosDe18
1015,2023-2,100141040,2023,M,2005-10-22,BELLAVISTA,JAÉN,CAJAMARCA,Madre,2005.0,6,0,SI,NO,Farmacia y Bioquímica,JAEN DE BRACAMOROS,PUBL,5.0,0.0,0.0,0,18.0,MenosDe18
1016,2023-2,100141041,2023,F,2003-08-06,LOS OLIVOS,LIMA ,LIMA,Alumno,2003.0,0,0,NO,NO,Derecho,JUAN PABLO PEREGRINO DE LA PA,PUBL,3.0,2.0,1.0,0,20.0,Entre18y25
1017,2023-2,100141051,2023,M,2006-04-05,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,2006.0,0,0,NO,NO,Ing. Empresarial y de Sistemas,2023 AUGUSTO SALAZAR BONDY,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
1018,2023-2,100141052,2023,M,2005-08-14,PUENTE PIEDRA,LIMA ,LIMA,Madre,2005.0,6,9,SI,NO,Enfermería,2001 TNTE. CRNL. ALFREDO BONIF,PUBL,5.0,0.0,0.0,1,18.0,MenosDe18
1019,2023-2,100141054,2023,F,1994-08-05,HUARAL,HUARAL ,LIMA,Alumno,1994.0,3,3,NO,NO,Medic Veterinaria y Zootecnia,ARGENTINA - LIMA/LIMA/LIMA,PUBL,5.0,2.0,0.0,1,29.0,Mayor25
1020,2023-2,100141055,2023,F,2004-06-29,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2004.0,9,15,SI,NO,Farmacia y Bioquímica,INGENIERIA SAN MARTIN DE PORRE,PUBL,3.0,1.0,0.0,1,19.0,Entre18y25
1021,2023-2,100141061,2023,F,2004-09-27,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2004.0,8,4,SI,NO,Artes Escénicas,SAN GERARDO - VMT,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
1022,2023-2,100141064,2023,F,2003-07-20,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2003.0,12,6,SI,NO,Medic Veterinaria y Zootecnia,DIVINO MAESTRO VES,PUBL,6.0,5.0,1.0,1,20.0,Entre18y25
1023,2023-2,100141067,2023,F,2003-05-20,ATE,LIMA ,LIMA,Alumno,2003.0,9,0,NO,NO,Obstetricia,LA SAGRADA FAMILIA - ATE,PUBL,5.0,4.0,1.0,0,20.0,Entre18y25
1024,2023-2,100141069,2023,F,2003-01-21,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,2003.0,0,0,NO,NO,Comunicación y Publicidad,MONSEÑOR FIDEL OLIVAS ESCUDERO,PUBL,5.0,1.0,0.0,0,20.0,Entre18y25
1025,2023-2,100141082,2023,M,2006-04-14,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,2006.0,0,0,NO,NO,Adm. Negocios Internacionales,NUESTRA SEÑORA DEL ROSARIO,PUBL,3.0,0.0,0.0,0,17.0,MenosDe18
1026,2023-2,100141089,2023,F,2004-12-08,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,2004.0,4,0,NO,NO,Adm. Negocios Internacionales,6050 JUANA ALARCO DE DAMMERT,PRIV,4.0,2.0,1.0,0,19.0,Entre18y25
1027,2023-2,100141090,2023,F,2004-12-24,PACHACAMAC,LIMA ,LIMA,Alumno,2004.0,0,0,NO,NO,Farmacia y Bioquímica,FE Y ALEGRIA 23 VMT,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
1028,2023-2,100141093,2023,M,1999-03-10,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1999.0,3,0,SI,NO,Ingeniería Ambiental,Villa Maria,PUBL,4.0,2.0,1.0,1,24.0,Entre18y25
1029,2023-2,100141096,2023,F,2004-08-22,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2004.0,0,3,NO,NO,Adm. Negocios Internacionales,Leonard Euler - Sjm,PUBL,5.0,0.0,0.0,0,19.0,Entre18y25
1030,2023-2,100141101,2023,M,2006-04-17,CHORRILLOS,LIMA ,LIMA,Madre,2006.0,3,0,SI,NO,Ing. Empresarial y de Sistemas,IE SANTO DOMINGO - CHORRILLOS,PUBL,5.0,0.0,0.0,0,17.0,MenosDe18
1031,2023-2,100141102,2023,F,1999-11-22,ATE,LIMA ,LIMA,Alumno,1999.0,3,0,NO,NO,Psicología,IE COLEGIO MAYOR SISTEMA SAN M,PRIV,5.0,0.0,0.0,0,24.0,Entre18y25
1032,2023-2,100141110,2023,F,2004-04-27,ATE,LIMA ,LIMA,Alumno,2004.0,3,0,SI,NO,Medic Veterinaria y Zootecnia,81703 NUESTRA SEÑORA DE GUADAL,PRIV,5.0,1.0,0.0,0,19.0,Entre18y25
1033,2023-2,100141111,2023,F,2005-01-28,COMAS,LIMA ,LIMA,Apoderado,2005.0,6,3,SI,NO,Enfermería,9 DE DICIEMBRE - AYACUCHO,PRIV,5.0,1.0,0.0,0,18.0,MenosDe18
